id,category_id,views,likes,dislikes,comment_count
37012,25,494141,2743,440,666
37013,20,4001472,111964,5411,48950
37014,26,2098615,89359,1932,9363
37015,1,4969209,242823,3663,13193
37016,17,581166,2187,269,886
37017,25,3446486,19947,2520,4152
37018,24,3560711,47070,2930,0
37019,24,9317385,44786,3625,6010
37020,17,443505,9898,169,632
37021,23,3214944,108200,10685,5725
37022,26,2546894,62865,1850,4233
37023,22,1750840,33507,1142,868
37024,17,271347,6987,127,469
37025,20,2588409,112852,4177,8140
37026,25,1014938,5318,717,1738
37027,10,4181299,191127,3480,14274
37028,25,894784,2837,577,1229
37029,10,18899684,531178,32930,33688
37030,23,1130996,19326,401,2449
37031,10,98637739,5321402,186331,1165350
37032,22,5817226,299719,2847,28400
37033,24,986080,3363,482,487
37034,24,1340395,31178,1305,2305
37035,24,1969648,49503,3728,16980
37036,23,756470,6439,290,602
37037,10,10302004,563154,11560,46914
37038,22,6213033,590395,3359,55886
37039,15,1083988,30329,1036,2016
37040,1,7672341,145560,13759,32316
37041,10,1327223,23119,515,502
37042,24,946671,44283,1001,3691
37043,22,889250,55537,348,3654
37044,20,9018517,334357,197713,135835
37045,25,452819,7931,639,725
37046,28,40018062,547115,31954,172201
37047,24,1139535,33720,576,2507
37048,10,12103345,354941,14762,36215
37049,25,625572,1941,381,665
37050,10,1415084,48179,887,2614
37051,1,4126567,51315,1559,6152
37052,10,4618989,119067,1210,4280
37053,24,1225078,97083,667,7583
37054,23,3183954,326647,1763,48455
37055,24,693314,3096,5466,2481
37056,26,3698155,134397,4388,12268
37057,1,1272919,38459,1222,4930
37058,24,533828,12289,603,1184
37059,1,15665631,167586,5219,12501
37060,26,617025,33290,486,2172
37061,1,12159901,329785,6460,19013
37062,24,5517435,288211,4420,39087
37063,27,1412822,53347,989,9020
37064,24,284691,7842,159,474
37065,26,1039567,37073,1069,2703
37066,24,4068560,213182,3307,12726
37067,10,2031468,110020,4450,7042
37068,24,731161,5350,417,716
37069,25,1006816,5102,569,2162
37070,24,5122500,35065,3108,7061
37071,24,4195355,111690,5505,13824
37072,28,1726082,44555,800,4580
37073,26,3667610,301104,13289,52031
37074,17,226283,2311,326,146
37075,26,532970,18187,284,1515
37076,10,14070303,124421,8450,14073
37077,23,1077405,93177,767,26349
37078,24,1046991,54226,204,1548
37079,28,2451349,81794,10459,7799
37080,24,8447036,137831,19469,22788
37081,1,702326,24832,171,755
37082,22,5540128,97771,11305,11722
37083,28,6297958,130985,10137,16039
37084,19,747431,14383,497,1690
37085,26,3598946,70800,3234,8820
37086,24,1867107,29104,4578,3560
37087,24,3581466,51269,500,2056
37088,27,4361631,231696,2002,22069
37089,24,1300141,24415,1618,4044
37090,10,1732241,44728,1019,2401
37091,17,1114407,3601,911,1467
37092,24,3780751,40102,1747,5133
37093,24,13602597,529412,15277,26132
37094,26,2850082,112344,6773,13924
37095,24,14010793,299808,32337,26446
37096,10,6730344,110545,2249,5266
37097,24,1394371,32376,1582,1384
37098,1,30704372,746369,13459,36461
37099,28,6454230,83933,3018,13109
37100,10,2657225,70083,1381,5234
37101,23,204539,22834,162,1521
37102,20,14879882,266726,23916,20285
37103,10,12819225,362262,5377,12670
37104,26,2635300,151692,2083,11869
37105,10,1755742,39408,2332,2211
37106,10,14261184,321979,8111,11697
37107,43,1241664,21806,596,1615
37108,24,973998,31294,966,6620
37109,10,333183,5092,167,411
37110,26,196609,8219,175,1611
37111,23,1940438,56878,880,857
37112,22,1084282,58146,1834,2662
37113,10,17168655,214322,10375,8883
37114,28,2149011,93503,1580,14587
37115,23,3644362,114540,6980,18424
37116,25,2237170,22047,7332,3531
37117,25,8066504,69402,11008,7832
37118,23,614616,12631,1200,1386
37119,24,4423879,205869,1054,7436
37120,26,530635,10880,343,845
37121,24,756322,50444,1835,6960
37122,24,448188,19696,267,952
37123,10,190950401,4594931,305435,479917
37124,26,551204,21885,976,1040
37125,10,478162,7759,457,1140
37126,24,4537634,15983,848,853
37127,26,1292298,46204,158,1068
37128,22,1196383,33057,5242,6116
37129,10,4465868,52731,2887,2873
37130,24,544417,11706,264,1042
37131,23,1275057,37277,1429,3132
37132,24,6739433,490212,6891,51283
37133,24,1355534,49400,617,3632
37134,20,2646219,130963,5120,9114
37135,15,577395,19228,347,628
37136,28,3203732,39436,7362,10230
37137,22,4829133,429499,4838,37596
37138,17,13785610,140201,13461,73634
37139,10,37226832,532231,17372,21298
37140,10,55473057,834138,59364,47183
37141,24,14604189,140433,4547,6030
37142,24,1088886,11687,906,1824
37143,26,969807,15926,935,2428
37144,10,8337774,84504,1908,2383
37145,10,25769711,543878,12390,33516
37146,10,9534322,156895,3356,5564
37147,1,9178923,34312,13581,10150
37148,24,858452,16536,2611,5623
37149,26,821589,27842,751,1771
37150,22,305956,11166,758,2439
37151,1,1391851,54147,1516,6256
37152,25,1408027,125700,2535,9830
37153,23,1882430,48906,2609,16344
37154,22,369038,9034,744,1055
37155,17,2935372,17918,1057,3866
37156,22,1685797,66931,31675,17821
37157,24,808842,24289,1816,4482
37158,24,1172038,33885,807,13561
37159,23,657342,49069,689,5511
37160,15,2058932,48542,888,6050
37161,24,652114,10079,525,974
37162,24,946671,26369,1107,2605
37163,23,882847,45537,637,16839
37164,24,2054642,57136,1837,7779
37165,24,829240,9905,543,956
37166,24,4714615,131516,1978,7079
37167,23,303797,3103,193,218
37168,10,6536770,154108,29352,23249
37169,26,151323,9809,132,1257
37170,10,5842592,205825,17926,14514
37171,24,2474066,150062,2585,16387
37172,24,1364324,31806,2184,12458
37173,10,2364828,105480,2365,9879
37174,24,1015983,27014,424,1453
37175,26,607802,43243,979,3654
37176,26,770356,40961,900,5188
37177,10,1003775,61877,7288,11816
37178,24,433045,6658,921,1751
37179,20,1053592,65501,901,14831
37180,10,1334414,109654,1498,6283
37181,23,2696130,145796,3073,14074
37182,10,5414339,571108,1976,32400
37183,24,1641201,109553,1134,9781
37184,10,2133194,164867,1319,19308
37185,20,237666,6546,1088,1105
37186,27,236752,6879,189,1109
37187,25,2008491,6432,5750,22062
37188,24,1116600,65382,359,2139
37189,10,8359071,472681,11432,32495
37190,17,239872,1949,1648,1848
37191,10,6668149,357196,9000,21675
37192,27,310854,9747,150,719
37193,10,452600,26839,175,1290
37194,17,389465,2971,192,1565
37195,24,305870,7552,1086,938
37196,15,1345848,7583,873,4617
37197,10,268676,17143,287,608
37198,23,442803,5338,336,467
37199,23,10013794,243151,4447,9934
37200,23,639099,10239,457,741
37201,24,1355826,12568,2770,4251
37202,27,1449615,113334,1243,5938
37203,24,1382399,41748,1694,6072
37204,28,1356048,35489,1255,3590
37205,23,888713,41316,1699,3965
37206,26,446467,25278,903,6306
37207,10,10437270,457633,10628,22615
37208,1,812270,20730,371,3266
37209,15,494531,9965,343,1277
37210,17,13970508,380650,9063,26613
37211,24,1662400,17936,2608,3306
37212,10,2986648,173529,3885,10148
37213,24,13103833,117417,10264,17218
37214,1,1482575,1783,93,226
37215,10,512429,24790,359,704
37216,23,509456,8242,214,188
37217,10,419916,21749,938,814
37218,24,486455,11066,1594,1549
37219,24,679568,21960,644,2162
37220,24,298875,2257,387,435
37221,24,7655742,62655,13269,8111
37222,28,1418018,25717,1487,2754
37223,25,679456,3704,219,0
37224,27,1073122,12004,2129,2875
37225,25,1070888,5087,732,2337
37226,20,2578183,97894,2748,6335
37227,10,4093478,175673,8661,18025
37228,25,499301,2752,445,672
37229,20,4156824,113061,5600,49373
37230,26,2215455,91624,2034,9606
37231,1,5267855,246709,3760,13389
37232,17,588972,2200,273,895
37233,29,250175,8455,126,552
37234,25,3478308,19981,2537,4191
37235,24,3648476,47712,2976,0
37236,24,9488795,45369,3690,6048
37237,17,454477,9956,170,639
37238,23,3421594,111036,10910,5852
37239,22,1769069,33798,1154,860
37240,17,291965,7447,130,485
37241,20,2622374,113669,4222,8237
37242,25,1020937,5344,720,1752
37243,10,4337616,193228,3544,14368
37244,25,897300,2837,577,1229
37245,10,21188015,543824,34063,34080
37246,23,1151093,19513,407,2455
37247,10,103786733,5386959,190567,1189456
37248,22,5901358,302201,2891,28564
37249,24,988452,3370,483,488
37250,10,11107271,574424,11930,47506
37251,15,1179345,31744,1106,2145
37252,22,6360287,594640,3413,56463
37253,1,7862567,146603,13924,32632
37254,10,1540540,24472,574,511
37255,24,957880,44656,1006,3722
37256,22,904513,55882,351,3685
37257,20,9166774,337241,199907,137053
37258,25,460107,7988,646,727
37259,28,40757266,551457,32349,174205
37260,24,1151338,33889,578,2507
37261,10,12611049,363605,15035,36798
37262,25,625620,1941,382,665
37263,10,1552008,49964,934,2652
37264,10,4906692,121715,1259,4278
37265,1,4223964,52026,1590,6177
37266,24,1226948,97093,668,7586
37267,23,3203447,327470,1769,48506
37268,24,702374,3151,5549,2509
37269,26,3741548,135260,4405,12322
37270,1,1289064,38712,1228,4944
37271,24,538365,12337,603,1185
37272,1,15793061,168245,5249,12527
37273,26,623217,33387,488,2174
37274,1,12322276,331738,6523,19186
37275,24,5859969,296659,4621,40222
37276,27,1420905,53534,992,8988
37277,26,1045374,37158,1074,2705
37278,24,4193111,215707,3369,12907
37279,10,2062863,111028,4481,7081
37280,24,734814,5368,418,717
37281,25,1008116,5111,569,2162
37282,24,5136407,35147,3124,7071
37283,24,4244664,112220,5527,13886
37284,28,1740767,44899,804,4590
37285,26,3680381,301570,13304,52121
37286,26,537870,18273,286,1515
37287,10,14632232,126086,8669,14268
37288,23,1092447,93892,774,26548
37289,24,1062997,54726,206,1577
37290,28,2470685,82113,10543,7807
37291,24,8566954,139338,19559,22957
37292,1,705800,24881,171,756
37293,22,5568281,98156,11346,11743
37294,28,6344678,131848,10191,16139
37295,19,753197,14449,499,1695
37296,26,3606135,70959,3240,8836
37297,24,1885586,29251,4581,3566
37298,24,3608611,51491,504,2061
37299,27,4389232,232482,2014,22142
37300,24,1305064,24463,1620,4033
37301,10,1786738,45222,1030,2416
37302,17,1119772,3603,913,1468
37303,24,3889839,40788,1784,5220
37304,24,13777964,531382,15357,26232
37305,26,2869543,112834,6806,13977
37306,24,14590980,303683,32745,26785
37307,10,6998150,111620,2291,5309
37308,24,1405034,32548,1584,1394
37309,1,32396346,759268,13777,36851
37310,28,6472514,84177,3026,13146
37311,10,2759167,70999,1401,5314
37312,23,206126,22917,164,1523
37313,20,14907570,266845,23927,20299
37314,10,13399715,369613,5510,12758
37315,26,2657840,152321,2096,11913
37316,10,1792014,39606,2337,2218
37317,10,14799596,325603,8215,11781
37318,43,1254683,21899,599,1616
37319,24,981578,31385,967,6623
37320,10,343763,5156,171,422
37321,26,199251,8300,175,1617
37322,23,1980233,57906,895,857
37323,22,1089495,58415,1838,2660
37324,10,17724491,218016,10534,8976
37325,28,2153307,93585,1584,14599
37326,25,2238723,22055,7332,3525
37327,25,8093023,69567,11031,7891
37328,23,619635,12655,1201,1386
37329,24,4510810,207344,1076,7471
37330,26,542251,11089,350,845
37331,24,768881,50858,1840,7038
37332,24,450269,19789,267,955
37333,10,196222618,4656929,311042,485797
37334,26,557916,22048,978,1046
37335,10,503693,7957,470,1140
37336,24,4553144,16065,855,854
37337,26,1295774,46286,158,1068
37338,22,1207095,33230,5278,6156
37339,10,4554975,53186,2927,2884
37340,24,550471,11806,267,1044
37341,23,1283917,37378,1432,3135
37342,24,6764810,491182,6910,51311
37343,24,1361502,49491,618,3650
37344,20,2654764,131115,5124,9119
37345,15,588502,19317,353,627
37346,28,3228678,39737,7388,10290
37347,22,4844427,430231,4843,37581
37348,17,13873188,140760,13516,73901
37349,1,1307660,58421,2603,10159
37350,22,1761039,50983,3231,8846
37351,24,179815,8016,703,1633
37352,1,291287,20111,494,1042
37353,17,905887,6584,802,2039
37354,24,235207,8930,306,1394
37355,10,4196932,845029,1948,56047
37356,26,1531870,42343,1896,2736
37357,22,758922,17062,3198,3631
37358,17,817038,5403,415,2366
37359,1,2420090,80613,2284,9342
37360,24,852766,11817,616,0
37361,25,1534043,131614,2875,10272
37362,23,2233632,54434,3598,18156
37363,17,3174065,18811,1155,4085
37364,22,2101886,73969,44710,21279
37365,24,1037861,28293,2984,5158
37366,24,1323878,35699,997,14187
37367,23,781189,54378,837,5935
37368,22,895331,18304,298,1083
37369,15,2499536,53431,1150,6534
37370,24,1092966,28804,1346,2860
37371,24,733212,10968,564,1025
37372,23,994621,48579,848,18042
37373,24,2164847,58951,1930,7955
37374,24,1025590,11689,651,1154
37375,23,368843,3768,266,287
37376,24,5472624,145364,2253,7770
37377,10,7776219,175699,33215,26174
37378,26,212171,11483,220,1427
37379,26,717454,48177,1236,3975
37380,24,2971874,165834,3210,18491
37381,10,7620545,243314,22114,17052
37382,24,1559231,34528,2556,13343
37383,10,2629999,114226,2526,10422
37384,24,1268393,31953,548,1631
37385,26,889449,45007,1045,5655
37386,10,1170679,66484,8202,12477
37387,24,499855,7345,1106,1763
37388,20,1167276,68357,1019,15539
37389,10,1568951,115429,1635,6458
37390,23,2831816,149262,3207,14305
37391,10,2427858,172039,1465,19813
37392,10,166235,9925,50,340
37393,24,1742956,113446,1200,9758
37394,24,1283791,72287,386,1978
37395,20,257100,6826,1142,1176
37396,25,2232908,7101,6865,24228
37397,27,259178,7238,209,1090
37398,10,9501171,498324,12238,33480
37399,10,7641272,379263,9663,22035
37400,17,251976,1994,1715,1917
37401,27,336485,10249,165,740
37402,10,543950,28748,189,1316
37403,24,374798,8762,1343,925
37404,15,1865661,10946,1363,7493
37405,10,331780,19996,338,684
37406,23,459814,5480,345,475
37407,23,666101,10478,463,611
37408,23,10598167,252040,4693,10222
37409,24,1399268,12778,2803,4320
37410,24,1488069,43055,1805,6668
37411,28,1468235,37555,1327,3878
37412,27,1529740,116006,1285,6064
37413,23,903239,41778,1714,3942
37414,26,465994,25931,940,6274
37415,10,11805649,489619,11290,23902
37416,1,833221,21092,382,3351
37417,15,622028,12012,423,1487
37418,17,14450267,386569,9268,27023
37419,1,863758,1594,38,98
37420,24,1706299,18202,2644,3345
37421,10,3125220,178436,4031,10350
37422,24,13314767,118736,10424,17514
37423,1,1490289,1840,97,232
37424,10,568604,26253,381,732
37425,23,535159,8421,222,192
37426,10,440637,22298,964,814
37427,24,690945,22152,648,2197
37428,24,306884,2298,391,438
37429,24,7834146,63310,13483,8215
37430,28,1451361,26131,1522,2787
37431,25,683097,3711,222,0
37432,27,1092010,12083,2154,2891
37433,20,2623245,98763,2777,6371
37434,25,1088620,5115,740,2338
37435,10,4193804,177246,8775,18052
37436,25,502861,2757,445,673
37437,20,4279797,114304,5749,49780
37438,26,2315876,93719,2089,9778
37439,1,5508250,249700,3839,13573
37440,29,272583,9217,132,570
37441,17,596397,2217,278,897
37442,25,3504146,20085,2559,4198
37443,24,9630049,45791,3748,6061
37444,23,3651906,114382,11148,6005
37445,17,462779,9991,171,640
37446,17,310273,7866,137,492
37447,20,2646920,114201,4245,8210
37448,25,1026137,5369,720,1768
37449,10,4477949,195195,3613,14455
37450,10,23086814,555137,35216,34707
37451,25,898748,2841,577,1231
37452,23,1167206,19656,410,2466
37453,10,107756615,5439015,194172,1197130
37454,22,5977291,304539,2937,28682
37455,24,989439,3375,483,488
37456,10,11813791,583668,12258,47869
37457,15,1241413,32568,1149,2195
37458,10,1729479,25780,649,561
37459,22,6483725,598398,3465,56975
37460,24,966340,44963,1008,3739
37461,22,918852,56255,355,3694
37462,20,9290669,339865,201859,138160
37463,25,465683,8042,649,736
37464,28,41402287,555721,32745,176590
37465,24,1163816,34085,579,2517
37466,10,13063094,371523,15277,37167
37467,25,626304,1943,382,665
37468,10,1679216,51650,977,2688
37469,10,5168327,124349,1307,4315
37470,1,4321477,52747,1631,6212
37471,23,3220201,328294,1774,48554
37472,26,3774930,135939,4430,12356
37473,1,1300961,38951,1232,4965
37474,1,15891918,168713,5272,12552
37475,26,629132,33512,490,2182
37476,1,12467285,333653,6589,19176
37477,24,6132106,303806,4794,41023
37478,27,1429386,53726,998,9086
37479,26,1050896,37295,1079,2707
37480,24,4295583,217955,3432,13190
37481,10,2092740,112069,4508,7131
37482,24,738966,5403,421,719
37483,25,1011145,5114,569,2162
37484,24,5149377,35227,3135,7074
37485,24,4285373,112702,5554,13919
37486,28,1757548,45291,810,4649
37487,26,3692671,302029,13322,52179
37488,26,542526,18352,288,1531
37489,10,15144751,127465,8868,14411
37490,23,1103893,94427,780,26673
37491,24,1082104,55398,208,1598
37492,28,2487158,82395,10606,7814
37493,24,8696486,140940,19645,23104
37494,1,709217,24920,172,756
37495,22,5613561,98856,11391,11814
37496,28,6387722,132625,10233,16218
37497,24,1903045,29381,4589,3568
37498,19,758746,14538,500,1705
37499,26,3613679,71203,3243,8854
37500,24,3632758,51789,515,2075
37501,27,4424674,233298,2023,22228
37502,24,1310019,24508,1621,4034
37503,10,1835562,45653,1043,2416
37504,24,4011494,41589,1816,5271
37505,24,13931195,533040,15424,26303
37506,26,2885878,113262,6842,13997
37507,24,15143967,307285,33103,27061
37508,10,7279521,112713,2331,5327
37509,24,1416358,32746,1592,1390
37510,1,33985614,772102,14084,37181
37511,28,6506028,84440,3033,13154
37512,10,2849254,71781,1429,5327
37513,20,14929908,266972,23944,20330
37514,10,13950247,376499,5675,12921
37515,26,2676722,152931,2101,11949
37516,10,1828003,39794,2341,2228
37517,10,15323251,329005,8325,11834
37518,43,1268088,22002,602,1616
37519,24,989180,31480,969,6653
37520,10,353369,5211,178,435
37521,26,201424,8358,176,1626
37522,23,2024627,59148,911,858
37523,22,1094034,58630,1840,2656
37524,10,18260056,221434,10683,9038
37525,25,8118210,69698,11043,7912
37526,23,623379,12692,1204,1386
37527,24,4587571,208898,1092,7532
37528,26,552051,11224,354,848
37529,24,778251,51143,1844,6977
37530,24,453177,19921,268,955
37531,10,200820941,4714942,316129,491005
37532,26,563695,22175,981,1053
37533,10,527977,8144,482,1140
37534,24,4564129,16149,857,857
37535,22,1219882,33482,5329,6223
37536,10,4631941,53583,2961,2883
37537,24,553903,11856,268,1050
37538,23,1292324,37484,1435,3135
37539,24,6791590,492233,6932,51397
37540,24,1367332,49615,618,3639
37541,20,2663099,131249,5132,9117
37542,28,3257051,40023,7429,10290
37543,22,4858641,430889,4848,37608
37544,17,13964711,141336,13566,74250
37545,10,40684506,547701,18049,21535
37546,10,58441951,847535,60535,47961
37547,24,14804684,141716,4613,6030
37548,24,1112778,11818,906,1830
37549,24,915030,33674,1169,5177
37550,1,3136522,99324,7214,17034
37551,24,1782907,51424,1686,7335
37552,22,3181665,74464,5916,13099
37553,24,1241998,65733,2797,10061
37554,24,1191434,30990,4388,10018
37555,22,1420770,29855,1554,2587
37556,24,398545,12047,1986,2554
37557,25,257205,1614,277,1430
37558,1,496705,27001,667,1351
37559,24,434447,12209,647,1798
37560,17,1101713,7725,940,2266
37561,10,5716860,948376,2762,61466
37562,26,1859021,49326,2124,3067
37563,22,983990,19883,4173,4169
37564,17,893170,5727,461,2443
37565,1,3332125,103202,2846,11852
37566,24,1213994,15014,960,0
