,category_id,views,likes,dislikes,comment_count,publish_time
23031,23,341138,13553,220,1482,2018-03-06T23:00:03.000Z
23032,28,6318808,80404,16631,0,2018-03-06T05:00:32.000Z
23033,22,2050379,44724,1009,2123,2018-03-06T20:00:44.000Z
23034,24,370987,2002,1231,785,2018-03-06T16:15:15.000Z
23035,28,947039,0,0,0,2018-03-04T03:06:16.000Z
23036,24,682601,13248,322,889,2018-03-06T18:00:19.000Z
23037,17,423943,4053,84,653,2018-03-07T01:00:01.000Z
23038,26,467438,18712,309,3379,2018-03-06T18:45:38.000Z
23039,26,133471,3720,105,348,2018-03-06T17:00:19.000Z
23040,17,4073512,62941,3579,7711,2018-03-06T03:11:31.000Z
23041,27,755441,24262,427,2042,2018-03-06T15:30:00.000Z
23042,24,383303,25171,254,857,2018-03-07T12:00:04.000Z
23043,10,9021371,1699942,9659,174927,2018-03-06T15:00:10.000Z
23044,24,115773,9848,462,3133,2018-03-06T20:02:37.000Z
23045,17,1335116,25182,701,1348,2018-03-07T00:07:16.000Z
23046,24,304283,10605,157,984,2018-03-06T18:00:01.000Z
23047,28,482415,13764,6542,3372,2018-03-06T15:01:40.000Z
23048,26,253352,6466,187,676,2018-03-06T16:00:02.000Z
23049,24,1741140,29437,1641,4179,2018-03-05T03:56:27.000Z
23050,10,551138,18369,601,1196,2018-03-05T22:00:35.000Z
23051,10,784746,61856,515,5133,2018-03-05T17:00:40.000Z
23052,27,649276,21521,375,1781,2018-03-05T16:08:59.000Z
23053,23,1274657,96337,1976,6327,2018-03-05T23:23:37.000Z
23054,24,5704700,128529,7753,13146,2018-03-04T18:33:02.000Z
23055,22,281623,2831,116,293,2018-03-05T15:45:10.000Z
23056,27,479911,10107,595,787,2018-03-05T17:00:00.000Z
23057,25,569902,4127,1869,1347,2018-03-05T05:20:05.000Z
23058,28,990344,21844,1311,3249,2018-03-04T22:34:38.000Z
23059,22,380990,7622,382,414,2018-03-05T19:00:45.000Z
23060,27,463475,23216,151,1349,2018-03-05T16:00:05.000Z
23061,24,464940,3437,818,904,2018-03-05T08:31:35.000Z
23062,24,146327,17509,61,912,2018-03-05T11:30:01.000Z
23063,22,538033,20972,397,1192,2018-03-05T01:15:47.000Z
23064,1,256226,4368,190,184,2018-03-04T20:04:54.000Z
23065,1,5064241,265964,5160,16601,2018-03-04T00:32:18.000Z
23066,27,1444015,19065,1519,6587,2018-03-04T15:00:06.000Z
23067,28,480346,11340,137,538,2018-03-05T12:30:00.000Z
23068,10,608796,29135,408,1419,2018-03-05T18:43:22.000Z
23069,23,3187327,238566,2019,8814,2018-03-05T01:38:25.000Z
23070,24,361003,2474,414,1056,2018-03-05T03:14:54.000Z
23071,24,96789,316,196,105,2018-03-05T05:16:50.000Z
23072,24,1708199,20569,1623,1493,2018-03-04T07:18:07.000Z
23073,24,309090,11943,218,4006,2018-03-05T05:06:49.000Z
23074,22,294597,15324,264,629,2018-03-05T07:26:03.000Z
23075,24,342908,8953,873,1537,2018-03-04T14:00:04.000Z
23076,24,998716,18326,1208,1641,2018-03-03T20:00:01.000Z
23077,10,347917,13990,414,1343,2018-03-05T05:00:02.000Z
23078,15,361369,21175,192,1583,2018-03-04T09:00:01.000Z
23079,23,793488,35606,931,2141,2018-03-03T17:30:00.000Z
23080,17,552533,5057,240,2003,2018-03-04T05:32:55.000Z
23081,24,41240,727,102,178,2018-03-05T07:23:17.000Z
23082,19,780196,14644,3489,3285,2018-03-03T15:00:03.000Z
23083,26,362318,15425,723,1011,2018-03-03T17:00:03.000Z
23084,24,68011,581,51,151,2018-03-05T03:24:26.000Z
23085,23,1671637,17319,3635,2619,2018-03-04T00:11:31.000Z
23086,24,3990745,329888,4750,31777,2018-03-02T20:08:20.000Z
23087,10,4859594,93079,4912,5643,2018-03-02T14:00:01.000Z
23088,23,126675,5181,285,283,2018-03-03T22:00:52.000Z
23089,22,175132,21008,176,2085,2018-03-03T18:07:30.000Z
23090,10,2002119,27201,1395,1503,2018-03-02T14:00:14.000Z
23091,28,1083971,14318,1147,4834,2018-03-03T16:16:15.000Z
23092,28,787743,18133,473,1817,2018-03-03T14:43:59.000Z
23093,26,131797,5840,298,596,2018-03-03T19:09:49.000Z
23094,26,147571,6066,182,612,2018-03-04T00:35:27.000Z
23095,10,27191,580,23,37,2018-03-05T04:59:27.000Z
23096,15,1532629,33125,946,5600,2018-03-02T12:00:03.000Z
23097,15,334037,5258,1394,954,2018-03-03T17:00:01.000Z
23098,15,597638,13446,151,927,2018-03-03T00:00:01.000Z
23099,23,2488584,154419,2834,8691,2018-03-02T15:00:03.000Z
23100,24,1566449,8046,506,880,2018-03-02T17:09:06.000Z
23101,25,750829,15966,750,1089,2018-03-02T13:15:51.000Z
23102,24,6132841,120122,7953,9075,2018-03-01T20:40:54.000Z
23103,26,923870,0,0,0,2018-03-02T18:00:04.000Z
23104,22,1069014,32976,217,1199,2018-03-02T07:00:01.000Z
23105,25,472551,5401,1181,0,2018-03-02T20:24:58.000Z
23106,24,977393,18346,1769,4298,2018-03-01T23:10:11.000Z
23107,27,313569,27834,86,3306,2018-03-02T23:00:02.000Z
23108,17,569464,1993,1592,1139,2018-03-02T01:10:17.000Z
23109,10,11896327,302866,24428,21062,2018-03-01T13:00:05.000Z
23110,10,731234,25133,425,960,2018-03-02T08:00:02.000Z
23111,24,108116,4195,68,613,2018-03-03T03:02:22.000Z
23112,22,345799,30051,163,2760,2018-03-02T21:00:37.000Z
23113,24,356078,1727,353,159,2018-03-02T05:00:10.000Z
23114,26,269192,19744,181,3701,2018-03-02T22:10:41.000Z
23115,27,2876870,168287,1820,9502,2018-03-01T13:30:51.000Z
23116,28,273413,12269,513,767,2018-03-02T19:10:34.000Z
23117,1,20459891,289415,13944,52547,2018-02-28T13:43:42.000Z
23118,26,738294,38732,310,3410,2018-03-01T23:00:01.000Z
23119,24,1621409,42111,1922,2716,2018-03-01T14:00:28.000Z
23120,28,146505,3208,351,641,2018-03-02T19:40:49.000Z
23121,26,244419,18375,141,734,2018-03-01T16:09:55.000Z
23122,23,2087835,136258,1177,11672,2018-03-01T01:27:46.000Z
23123,22,2836649,84552,1815,3610,2018-02-28T23:40:48.000Z
23124,24,253716,5683,174,358,2018-03-01T17:00:52.000Z
23125,24,2146188,129184,4714,11257,2018-02-28T20:00:00.000Z
23126,26,1130639,48292,2303,3304,2018-02-28T19:00:01.000Z
23127,27,543871,14622,859,1269,2018-02-28T19:04:18.000Z
23128,22,299365,5630,249,0,2018-03-01T00:43:04.000Z
23129,24,423089,13567,592,882,2018-02-28T17:00:33.000Z
23130,26,94403,3173,49,270,2018-03-01T20:00:01.000Z
23131,1,5083269,127958,8494,22001,2018-02-27T22:07:31.000Z
23132,25,233533,2599,67,0,2018-03-01T16:48:11.000Z
23133,26,636525,22442,3692,3076,2018-02-28T21:00:35.000Z
23134,26,281689,10722,439,789,2018-02-28T18:20:41.000Z
23135,19,1565967,34699,736,4626,2018-02-28T02:13:58.000Z
23136,22,497856,21096,702,3561,2018-02-28T20:43:50.000Z
23137,10,526526,11138,420,763,2018-02-28T17:05:00.000Z
23138,24,282045,19320,162,1808,2018-02-28T23:10:41.000Z
23139,23,1984733,30539,876,6197,2018-02-27T21:00:01.000Z
23140,28,269757,2935,81,423,2018-02-28T16:35:25.000Z
23141,23,131066,1370,121,202,2018-02-28T11:00:01.000Z
23142,10,2134235,117289,1034,3907,2018-02-27T17:57:36.000Z
23143,1,3460455,74538,3851,10261,2018-02-27T20:02:15.000Z
23144,26,181238,11511,252,535,2018-02-28T23:00:01.000Z
23145,26,904401,40135,810,2616,2018-02-27T14:23:18.000Z
23146,1,1075147,23864,947,2282,2018-02-27T17:13:51.000Z
23147,20,784640,46103,1063,6820,2018-02-27T15:45:31.000Z
23148,26,1542144,26747,2434,4371,2018-02-27T00:21:45.000Z
23149,22,1523153,56636,1207,3851,2018-02-27T19:26:55.000Z
23150,1,1246226,57399,1068,1819,2018-02-26T19:41:41.000Z
23151,1,2167517,32657,2501,7025,2018-02-26T17:59:20.000Z
23152,28,297845,17716,165,2448,2018-02-27T14:00:00.000Z
23153,23,2285567,224694,8662,41464,2018-02-26T19:00:02.000Z
23154,28,555641,25552,1002,5243,2018-02-26T20:00:02.000Z
23155,26,854287,27213,366,2778,2018-02-27T16:00:18.000Z
23156,10,1413613,139658,1510,10443,2018-02-27T16:00:06.000Z
23157,27,516118,13518,329,1348,2018-02-26T21:23:39.000Z
23158,27,441615,14556,272,820,2018-02-27T12:00:08.000Z
23159,24,1676887,90657,2709,77113,2018-02-26T18:05:51.000Z
23160,10,931823,6946,539,311,2018-02-26T08:00:02.000Z
23161,25,192417,512,716,1206,2018-02-26T17:38:19.000Z
23162,15,704928,12337,144,1471,2018-02-26T11:09:32.000Z
23163,24,1611772,28809,3084,2844,2018-03-11T07:30:13.000Z
23164,23,1498364,132382,1685,5746,2018-03-11T17:00:06.000Z
23165,26,604944,35009,374,1837,2018-03-11T00:05:42.000Z
23166,28,2053689,104133,1121,6493,2018-03-11T01:30:44.000Z
23167,24,3151874,100355,6718,13967,2018-03-10T01:05:30.000Z
23168,26,2037493,148756,2684,8164,2018-03-10T20:00:15.000Z
23169,22,505974,11114,1701,1432,2018-03-10T16:00:50.000Z
23170,22,1522729,64101,1155,6570,2018-03-09T23:00:24.000Z
23171,20,3126146,197126,5922,14234,2018-03-10T00:25:26.000Z
23172,24,2125613,41995,5717,7428,2018-03-09T21:41:57.000Z
23173,24,397819,25572,973,2783,2018-03-10T19:00:00.000Z
23174,10,2240926,146643,3744,8744,2018-03-09T14:59:22.000Z
23175,24,6805308,77519,22471,14685,2018-03-08T16:00:08.000Z
23176,15,127591,7116,109,569,2018-03-10T14:00:04.000Z
23177,24,1812582,231649,4042,116525,2018-03-09T23:00:51.000Z
23178,10,4787890,253417,6485,30077,2018-03-09T05:01:14.000Z
23179,24,1665678,22225,530,1325,2018-03-09T14:00:01.000Z
23180,20,2769398,71967,2925,25798,2018-03-08T22:47:33.000Z
23181,10,9242655,599025,17743,44987,2018-03-08T14:00:01.000Z
23182,20,4199910,170892,24199,39238,2018-03-08T18:02:35.000Z
23183,28,971895,73178,2019,6729,2018-03-09T23:52:38.000Z
23184,26,116926,4211,104,514,2018-03-10T02:29:37.000Z
23185,24,623327,5676,462,701,2018-03-09T08:35:00.000Z
23186,17,335691,1841,1239,713,2018-03-10T07:05:22.000Z
23187,10,1124685,30350,2131,2315,2018-03-09T04:51:45.000Z
23188,20,815004,15391,1020,15693,2018-03-08T23:54:43.000Z
23189,1,235976,2387,37,169,2018-03-09T17:59:40.000Z
23190,10,829566,32315,297,827,2018-03-09T05:00:03.000Z
23191,28,865525,24764,760,1938,2018-03-08T17:00:04.000Z
23192,23,3832847,91412,3361,7577,2018-03-08T13:22:34.000Z
23193,24,145493,5071,126,708,2018-03-09T18:34:52.000Z
23194,24,324097,7360,945,1502,2018-03-08T18:05:13.000Z
23195,1,548254,8629,171,579,2018-03-09T22:00:03.000Z
23196,1,237292,8066,228,948,2018-03-09T08:30:06.000Z
23197,26,266212,9542,184,735,2018-03-08T18:30:30.000Z
23198,27,289045,7272,269,901,2018-03-08T22:00:04.000Z
23199,26,208634,5953,287,846,2018-03-09T01:00:01.000Z
23200,28,1036667,37661,1281,6717,2018-03-08T20:37:33.000Z
23201,26,2022084,109051,1833,5985,2018-03-08T14:00:52.000Z
23202,10,2572084,100762,7097,7242,2018-03-08T04:00:01.000Z
23203,27,395630,12231,370,2833,2018-03-08T14:00:01.000Z
23204,10,757286,21347,543,730,2018-03-08T13:00:44.000Z
23205,24,1429713,28318,2497,4807,2018-03-07T22:00:01.000Z
23206,10,259658,7826,472,1221,2018-03-09T08:32:56.000Z
23207,26,178403,5382,575,868,2018-03-08T18:07:12.000Z
23208,28,3037536,22903,380,1521,2018-03-07T09:23:50.000Z
23209,28,397868,16901,521,3379,2018-03-08T16:00:06.000Z
23210,10,620227,20609,910,1333,2018-03-08T02:30:01.000Z
23211,22,257484,9480,46,476,2018-03-08T17:00:11.000Z
23212,27,545422,15859,1374,2799,2018-03-08T15:30:01.000Z
23213,24,770659,11342,432,1976,2018-03-07T17:00:02.000Z
23214,24,2011204,36651,1498,4548,2018-03-07T11:00:02.000Z
23215,24,525407,12943,764,2540,2018-03-08T16:43:05.000Z
23216,1,239165,1341,129,127,2018-03-07T20:01:39.000Z
23217,24,198497,17044,343,1369,2018-03-08T15:00:09.000Z
23218,26,395095,20130,658,1492,2018-03-08T03:31:25.000Z
23219,26,400847,21112,556,13595,2018-03-07T22:00:03.000Z
23220,22,1750867,69781,2269,4870,2018-03-07T23:30:03.000Z
23221,22,1848642,50119,2389,4242,2018-03-07T17:00:02.000Z
23222,23,3882340,51669,1689,3167,2018-03-07T04:55:46.000Z
23223,1,7007312,140269,5566,17534,2018-03-06T17:00:01.000Z
23224,1,433169,7529,128,197,2018-03-07T21:29:42.000Z
23225,28,308201,1246,8,73,2018-03-08T04:55:21.000Z
23226,26,299825,13989,303,1277,2018-03-08T04:26:37.000Z
23227,24,430661,1265,783,418,2018-03-07T15:04:00.000Z
23228,1,2774782,81017,2263,8826,2018-03-06T18:00:00.000Z
23229,26,213751,10389,257,396,2018-03-08T01:30:01.000Z
23230,10,798671,15943,300,1373,2018-03-07T00:00:03.000Z
23231,28,917617,15324,1296,4038,2018-03-08T01:40:22.000Z
23232,10,212489,16392,128,941,2018-03-09T10:00:08.000Z
23233,22,2201508,47035,1077,2241,2018-03-06T20:00:44.000Z
23234,24,590749,19261,661,1892,2018-03-07T20:00:29.000Z
23235,17,182549,2893,70,520,2018-03-08T06:25:13.000Z
23236,24,3568995,3691,242,436,2018-03-07T02:00:04.000Z
23237,26,320948,16730,286,1492,2018-03-07T02:57:22.000Z
23238,23,1839599,19440,895,1454,2018-03-06T18:40:50.000Z
23239,22,3797932,126874,1710,10559,2018-03-06T22:00:03.000Z
23240,17,18219818,468743,21852,41511,2018-03-05T22:54:42.000Z
23241,22,616398,6692,3530,1082,2018-03-06T16:18:30.000Z
23242,27,193652,10305,102,685,2018-03-07T17:32:51.000Z
23243,24,2634552,36129,1381,5009,2018-03-06T14:30:02.000Z
23244,22,309272,29743,174,2231,2018-03-06T21:36:03.000Z
23245,26,336861,9751,248,475,2018-03-06T23:00:06.000Z
23246,23,359543,13816,226,1499,2018-03-06T23:00:03.000Z
23247,28,6494381,83625,16837,0,2018-03-06T05:00:32.000Z
23248,24,380424,2032,1244,789,2018-03-06T16:15:15.000Z
23249,17,449449,4209,85,661,2018-03-07T01:00:01.000Z
23250,28,971082,0,0,0,2018-03-04T03:06:16.000Z
23251,24,717567,13710,337,911,2018-03-06T18:00:19.000Z
23252,26,492967,19145,320,3438,2018-03-06T18:45:38.000Z
23253,26,137659,3807,108,360,2018-03-06T17:00:19.000Z
23254,17,4192940,63602,3651,7736,2018-03-06T03:11:31.000Z
23255,24,412464,26520,259,882,2018-03-07T12:00:04.000Z
23256,27,773300,24632,433,2062,2018-03-06T15:30:00.000Z
23257,10,9478650,1717070,9955,175887,2018-03-06T15:00:10.000Z
23258,24,119172,10079,480,3184,2018-03-06T20:02:37.000Z
23259,17,1367792,25416,723,1363,2018-03-07T00:07:16.000Z
23260,24,315717,10790,158,1018,2018-03-06T18:00:01.000Z
23261,22,148651,11044,76,662,2018-03-06T13:51:25.000Z
23262,28,491512,13936,6736,3393,2018-03-06T15:01:40.000Z
23263,17,122589,3451,179,184,2018-03-07T15:33:56.000Z
23264,10,618512,19532,658,1264,2018-03-05T22:00:35.000Z
23265,26,259557,6553,194,686,2018-03-06T16:00:02.000Z
23266,24,1754738,29605,1650,4215,2018-03-05T03:56:27.000Z
23267,10,826661,64140,546,5241,2018-03-05T17:00:40.000Z
23268,27,681428,22139,385,1820,2018-03-05T16:08:59.000Z
23269,23,1300288,97326,1996,6360,2018-03-05T23:23:37.000Z
23270,24,5891971,131304,7914,13296,2018-03-04T18:33:02.000Z
23271,22,283305,2853,118,293,2018-03-05T15:45:10.000Z
23272,27,496275,10397,610,811,2018-03-05T17:00:00.000Z
23273,28,1012764,22120,1337,3276,2018-03-04T22:34:38.000Z
23274,24,471002,3472,820,920,2018-03-05T08:31:35.000Z
23275,27,469647,23422,152,1341,2018-03-05T16:00:05.000Z
23276,24,149253,17648,62,913,2018-03-05T11:30:01.000Z
23277,22,564925,21870,410,1231,2018-03-05T01:15:47.000Z
23278,28,528794,11811,143,522,2018-03-05T12:30:00.000Z
23279,1,263216,4448,190,188,2018-03-04T20:04:54.000Z
23280,27,1468602,19274,1536,6624,2018-03-04T15:00:06.000Z
23281,1,5246932,270270,5235,16815,2018-03-04T00:32:18.000Z
23282,10,664853,30002,427,1427,2018-03-05T18:43:22.000Z
23283,24,366251,2493,418,1061,2018-03-05T03:14:54.000Z
23284,24,97401,318,196,105,2018-03-05T05:16:50.000Z
23285,24,343344,12332,228,4207,2018-03-05T05:06:49.000Z
23286,22,304290,15627,277,642,2018-03-05T07:26:03.000Z
23287,24,356012,9168,892,1571,2018-03-04T14:00:04.000Z
23288,24,1013400,18475,1215,1647,2018-03-03T20:00:01.000Z
23289,10,370721,14395,425,1367,2018-03-05T05:00:02.000Z
23290,15,376008,21405,194,1596,2018-03-04T09:00:01.000Z
23291,23,801971,35832,934,2163,2018-03-03T17:30:00.000Z
23292,17,557523,5073,244,2005,2018-03-04T05:32:55.000Z
23293,24,41609,732,103,178,2018-03-05T07:23:17.000Z
23294,19,790821,14747,3495,3314,2018-03-03T15:00:03.000Z
23295,26,378044,15803,746,1011,2018-03-03T17:00:03.000Z
23296,23,1798714,18367,3870,2727,2018-03-04T00:11:31.000Z
23297,10,5247733,96749,5131,5762,2018-03-02T14:00:01.000Z
23298,24,4039682,332273,4766,31983,2018-03-02T20:08:20.000Z
23299,23,127763,5191,289,283,2018-03-03T22:00:52.000Z
23300,10,2263928,28667,1491,1532,2018-03-02T14:00:14.000Z
23301,22,176823,21230,177,2111,2018-03-03T18:07:30.000Z
23302,28,1170770,15210,1219,4979,2018-03-03T16:16:15.000Z
23303,28,816391,18594,493,1870,2018-03-03T14:43:59.000Z
23304,26,132886,5884,301,595,2018-03-03T19:09:49.000Z
23305,26,149216,6096,182,617,2018-03-04T00:35:27.000Z
23306,15,1548308,33328,948,5609,2018-03-02T12:00:03.000Z
23307,15,354168,5480,1444,966,2018-03-03T17:00:01.000Z
23308,15,648022,14160,161,976,2018-03-03T00:00:01.000Z
23309,23,2652416,160400,2929,8948,2018-03-02T15:00:03.000Z
23310,24,1573591,8064,507,893,2018-03-02T17:09:06.000Z
23311,25,757600,16078,757,1089,2018-03-02T13:15:51.000Z
23312,24,6252781,122116,8034,9111,2018-03-01T20:40:54.000Z
23313,26,926291,0,0,0,2018-03-02T18:00:04.000Z
23314,24,1027873,18771,1798,4412,2018-03-01T23:10:11.000Z
23315,27,323867,28362,88,3379,2018-03-02T23:00:02.000Z
23316,17,572915,1994,1594,1138,2018-03-02T01:10:17.000Z
23317,10,13340985,314547,25505,21600,2018-03-01T13:00:05.000Z
23318,10,789449,25706,450,987,2018-03-02T08:00:02.000Z
23319,22,350202,30307,166,2786,2018-03-02T21:00:37.000Z
23320,24,360441,1740,354,158,2018-03-02T05:00:10.000Z
23321,26,275366,19966,186,3759,2018-03-02T22:10:41.000Z
23322,27,2907649,169337,1837,9555,2018-03-01T13:30:51.000Z
23323,28,277319,12412,521,776,2018-03-02T19:10:34.000Z
23324,1,21161174,291620,14286,52851,2018-02-28T13:43:42.000Z
23325,26,749513,39085,313,3441,2018-03-01T23:00:01.000Z
23326,24,1657723,42704,1940,2753,2018-03-01T14:00:28.000Z
23327,26,250241,18709,142,734,2018-03-01T16:09:55.000Z
23328,23,2104805,136893,1183,11733,2018-03-01T01:27:46.000Z
23329,22,2932436,86779,1868,3709,2018-02-28T23:40:48.000Z
23330,24,257202,5756,174,358,2018-03-01T17:00:52.000Z
23331,24,2163775,129776,4725,11302,2018-02-28T20:00:00.000Z
23332,26,1155122,49122,2357,3348,2018-02-28T19:00:01.000Z
23333,27,550137,14717,867,1273,2018-02-28T19:04:18.000Z
23334,24,433946,13903,602,896,2018-02-28T17:00:33.000Z
23335,25,261610,2931,77,0,2018-03-01T16:48:11.000Z
23336,1,5105901,128327,8513,22076,2018-02-27T22:07:31.000Z
23337,26,640869,22501,3857,3101,2018-02-28T21:00:35.000Z
23338,19,1601815,35203,743,4668,2018-02-28T02:13:58.000Z
23339,10,551498,11375,435,765,2018-02-28T17:05:00.000Z
23340,23,2018959,30779,890,6223,2018-02-27T21:00:01.000Z
23341,24,285649,19479,165,1824,2018-02-28T23:10:41.000Z
23342,28,281577,3169,83,447,2018-02-28T16:35:25.000Z
23343,23,135582,1413,121,202,2018-02-28T11:00:01.000Z
23344,10,2223447,119526,1063,3966,2018-02-27T17:57:36.000Z
23345,1,3523540,75128,3913,10302,2018-02-27T20:02:15.000Z
23346,26,909870,40280,814,2623,2018-02-27T14:23:18.000Z
23347,1,1080795,23939,950,2282,2018-02-27T17:13:51.000Z
23348,20,794606,46174,1067,6842,2018-02-27T15:45:31.000Z
23349,26,1597698,27194,2487,4396,2018-02-27T00:21:45.000Z
23350,22,1535447,56833,1220,3867,2018-02-27T19:26:55.000Z
23351,1,1252031,57578,1069,1820,2018-02-26T19:41:41.000Z
23352,28,300425,17789,165,2461,2018-02-27T14:00:00.000Z
23353,23,2292736,224986,8689,41467,2018-02-26T19:00:02.000Z
23354,28,564757,25726,1014,5280,2018-02-26T20:00:02.000Z
23355,26,867000,27419,373,2808,2018-02-27T16:00:18.000Z
23356,10,1432969,140312,1523,10472,2018-02-27T16:00:06.000Z
23357,27,456470,14826,279,820,2018-02-27T12:00:08.000Z
23358,27,519220,13600,329,1350,2018-02-26T21:23:39.000Z
23359,10,1117570,7504,584,324,2018-02-26T08:00:02.000Z
23360,15,713574,12448,146,1474,2018-02-26T11:09:32.000Z
23361,1,422979,7408,1344,1548,2018-02-27T12:26:49.000Z
23362,10,14820746,983693,44254,97504,2018-03-12T01:15:10.000Z
23363,24,2396391,38864,4611,4177,2018-03-11T07:30:13.000Z
23364,23,2088611,163442,3208,7148,2018-03-11T17:00:06.000Z
23365,24,272251,6949,493,1368,2018-03-11T13:00:00.000Z
23366,26,708552,37405,541,1966,2018-03-11T00:05:42.000Z
23367,28,2532292,113945,1336,7448,2018-03-11T01:30:44.000Z
23368,24,3429848,107473,7496,15381,2018-03-10T01:05:30.000Z
23369,26,2268624,162133,3193,8810,2018-03-10T20:00:15.000Z
23370,22,607086,12307,2558,1774,2018-03-10T16:00:50.000Z
23371,22,1674711,68040,1274,6981,2018-03-09T23:00:24.000Z
23372,20,3327140,204951,6394,15198,2018-03-10T00:25:26.000Z
23373,17,490146,6544,124,376,2018-03-11T13:04:16.000Z
23374,24,2379692,45372,6704,8105,2018-03-09T21:41:57.000Z
23375,24,488438,28194,1451,3027,2018-03-10T19:00:00.000Z
23376,10,2528123,157697,4066,9193,2018-03-09T14:59:22.000Z
23377,15,264633,10656,337,805,2018-03-10T14:00:04.000Z
23378,26,396222,19594,235,912,2018-03-10T16:00:11.000Z
23379,24,8214956,84779,25209,15889,2018-03-08T16:00:08.000Z
23380,24,2004238,25967,987,1517,2018-03-09T14:00:01.000Z
23381,10,5750660,272469,7366,32583,2018-03-09T05:01:14.000Z
23382,10,202721,7778,167,336,2018-03-10T05:00:04.000Z
23383,24,1946400,246775,4885,126416,2018-03-09T23:00:51.000Z
23384,20,2884300,73227,3051,26574,2018-03-08T22:47:33.000Z
23385,10,10618448,624603,19059,45963,2018-03-08T14:00:01.000Z
23386,20,4528596,178625,26096,41513,2018-03-08T18:02:35.000Z
23387,28,1046078,76683,2171,7071,2018-03-09T23:52:38.000Z
23388,26,136661,4609,135,588,2018-03-10T02:29:37.000Z
23389,17,478644,2615,1976,885,2018-03-10T07:05:22.000Z
23390,24,679938,6291,502,752,2018-03-09T08:35:00.000Z
23391,10,1326806,34542,2486,2525,2018-03-09T04:51:45.000Z
23392,20,835184,15566,1058,15821,2018-03-08T23:54:43.000Z
23393,1,356159,3524,59,232,2018-03-09T17:59:40.000Z
23394,10,1013079,35930,337,874,2018-03-09T05:00:03.000Z
23395,28,911396,25716,806,2040,2018-03-08T17:00:04.000Z
23396,23,4184919,100023,3628,8264,2018-03-08T13:22:34.000Z
23397,24,239796,6274,183,893,2018-03-09T18:34:52.000Z
23398,22,316824,17496,832,1610,2018-03-09T20:19:08.000Z
23399,26,237340,6297,332,880,2018-03-09T01:00:01.000Z
23400,1,598477,9252,195,620,2018-03-09T22:00:03.000Z
23401,24,342110,7642,1031,1644,2018-03-08T18:05:13.000Z
23402,26,329077,10564,209,743,2018-03-08T18:30:30.000Z
23403,1,271403,8598,259,1017,2018-03-09T08:30:06.000Z
23404,27,304124,7476,280,935,2018-03-08T22:00:04.000Z
23405,28,1062849,38301,1322,6810,2018-03-08T20:37:33.000Z
23406,26,2174218,112838,1916,6099,2018-03-08T14:00:52.000Z
23407,10,3067995,111341,7777,7635,2018-03-08T04:00:01.000Z
23408,27,412240,12522,388,2874,2018-03-08T14:00:01.000Z
23409,10,865066,23800,600,818,2018-03-08T13:00:44.000Z
23410,24,1450654,28668,2521,4861,2018-03-07T22:00:01.000Z
23411,10,305471,8425,525,1252,2018-03-09T08:32:56.000Z
23412,26,186290,5518,590,890,2018-03-08T18:07:12.000Z
